times,agents,alg,range
12.2649,7,birk,50
9.80307,7,birk,50
19.328,7,birk,50
300.0,7,birk,50
9.91264,7,birk,50
0.0895848,7,dfs,50
300.0,7,dfs,50
300.0,7,dfs,50
27.1091,7,dfs,50
11.6255,7,dfs,50
0.138445,7,dfs,50
300.0,7,dfs,50
0.122108,7,dfs,50
0.103469,7,dfs,50
300.0,7,dfs,50
169.822,7,dfs,50
300.0,7,dfs,50
300.0,7,dfs,50
101.622,7,dfs,50
270.46,7,dfs,50
300.0,7,dfs,50
300.0,7,dfs,50
0.176212,7,dfs,50
300.0,7,dfs,50
156.25,7,dfs,50
0.120539,7,dfs,50
7.11297,7,dfs,50
300.0,7,dfs,50
1.11548,7,dfs,50
300.0,7,dfs,50
0.283076,7,dfs,50
10.5193,7,dfs,50
188.171,7,dfs,50
280.264,7,dfs,50
300.0,7,dfs,50
0.173529,7,dfs,50
0.114361,7,dfs,50
196.477,7,dfs,50
0.130644,7,dfs,50
178.412,7,dfs,50
206.859,7,dfs,50
0.599164,7,dfs,50
300.0,7,dfs,50
0.132688,7,dfs,50
0.0820415,7,dfs,50
300.0,7,dfs,50
300.0,7,dfs,50
300.0,7,dfs,50
300.0,7,dfs,50
69.9752,7,dfs,50
227.421,7,dfs,50
143.07,7,dfs,50
0.413198,7,dfs,50
300.0,7,dfs,50
0.0965569,7,dfs,50
0.0906859,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
1.92331,7,astar,50
0.129878,7,astar,50
300.0,7,astar,50
0.129335,7,astar,50
0.105684,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
0.324462,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
0.155642,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
0.120674,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
0.59605,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
0.16858,7,astar,50
0.116857,7,astar,50
300.0,7,astar,50
0.278031,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
0.130822,7,astar,50
0.250642,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
300.0,7,astar,50
0.0908349,7,astar,50
16.8086,7,birk,100
28.6563,7,birk,100
15.3751,7,birk,100
17.2898,7,birk,100
18.3998,7,birk,100
19.1557,7,birk,100
11.1609,7,birk,100
23.9041,7,birk,100
21.1544,7,birk,100
300.0,7,birk,100
300.0,7,birk,100
300.0,7,birk,100
10.4193,7,birk,100
15.3051,7,birk,100
17.3028,7,birk,100
13.6054,7,birk,100
9.49459,7,birk,100
300.0,7,birk,100
14.6376,7,birk,100
18.4278,7,birk,100
9.44852,7,birk,100
13.6485,7,birk,100
300.0,7,birk,100
300.0,7,birk,100
21.8111,7,birk,100
13.6629,7,birk,100
300.0,7,birk,100
12.4303,7,birk,100
19.3447,7,birk,100
21.1947,7,birk,100
300.0,7,birk,100
300.0,7,birk,100
300.0,7,birk,100
10.0571,7,birk,100
300.0,7,birk,100
18.7963,7,birk,100
300.0,7,birk,100
14.7614,7,birk,100
300.0,7,birk,100
300.0,7,birk,100
13.8754,7,birk,100
10.8957,7,birk,100
300.0,7,birk,100
300.0,7,birk,100
24.4274,7,birk,100
6.54263,7,birk,100
12.4887,7,birk,100
300.0,7,birk,100
300.0,7,birk,100
26.0809,7,birk,100
300.0,7,dfs,100
300.0,7,dfs,100
0.483409,7,dfs,100
300.0,7,dfs,100
1.62392,7,dfs,100
147.425,7,dfs,100
3.89731,7,dfs,100
87.4017,7,dfs,100
10.8625,7,dfs,100
300.0,7,dfs,100
300.0,7,dfs,100
5.39596,7,dfs,100
3.42961,7,dfs,100
300.0,7,dfs,100
1.71333,7,dfs,100
300.0,7,dfs,100
0.59712,7,dfs,100
300.0,7,dfs,100
0.310913,7,dfs,100
0.31451,7,dfs,100
0.273411,7,dfs,100
0.360143,7,dfs,100
11.2497,7,dfs,100
4.95437,7,dfs,100
154.188,7,dfs,100
0.321481,7,dfs,100
17.8853,7,dfs,100
300.0,7,dfs,100
300.0,7,dfs,100
300.0,7,dfs,100
300.0,7,dfs,100
300.0,7,dfs,100
300.0,7,dfs,100
0.846467,7,dfs,100
32.3022,7,dfs,100
12.7676,7,dfs,100
300.0,7,dfs,100
0.484589,7,dfs,100
300.0,7,dfs,100
0.343435,7,dfs,100
0.443863,7,dfs,100
0.713431,7,dfs,100
300.0,7,dfs,100
300.0,7,dfs,100
1.20017,7,dfs,100
0.767115,7,dfs,100
1.0497,7,dfs,100
300.0,7,dfs,100
300.0,7,dfs,100
300.0,7,dfs,100
300.0,7,astar,100
300.0,7,astar,100
0.440882,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
1.62813,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
0.409305,7,astar,100
300.0,7,astar,100
0.348032,7,astar,100
0.391913,7,astar,100
0.302234,7,astar,100
0.438878,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
0.325759,7,astar,100
5.11164,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
0.49439,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
0.417516,7,astar,100
300.0,7,astar,100
0.381047,7,astar,100
0.420968,7,astar,100
1.08499,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
0.437865,7,astar,100
1.81238,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
300.0,7,astar,100
17.8267,7,birk,150
20.2189,7,birk,150
13.918,7,birk,150
17.3627,7,birk,150
24.3229,7,birk,150
15.6582,7,birk,150
11.285,7,birk,150
300.0,7,birk,150
19.4585,7,birk,150
22.3948,7,birk,150
16.2172,7,birk,150
25.6473,7,birk,150
21.0243,7,birk,150
25.3122,7,birk,150
22.5897,7,birk,150
11.524,7,birk,150
300.0,7,birk,150
12.6525,7,birk,150
12.7085,7,birk,150
24.4738,7,birk,150
16.0366,7,birk,150
17.7035,7,birk,150
17.2197,7,birk,150
23.9526,7,birk,150
15.9966,7,birk,150
16.4538,7,birk,150
14.8623,7,birk,150
22.9311,7,birk,150
12.9409,7,birk,150
25.5231,7,birk,150
21.4233,7,birk,150
300.0,7,birk,150
15.3587,7,birk,150
21.9296,7,birk,150
17.7912,7,birk,150
13.9466,7,birk,150
19.5406,7,birk,150
7.78902,7,birk,150
15.785,7,birk,150
16.4351,7,birk,150
30.9471,7,birk,150
19.8634,7,birk,150
24.8355,7,birk,150
16.5842,7,birk,150
20.8361,7,birk,150
300.0,7,birk,150
10.7205,7,birk,150
21.933,7,birk,150
17.0211,7,birk,150
16.6347,7,birk,150
21.1235,7,dfs,150
0.407467,7,dfs,150
0.237815,7,dfs,150
8.37079,7,dfs,150
0.205595,7,dfs,150
32.6311,7,dfs,150
0.531899,7,dfs,150
300.0,7,dfs,150
9.50701,7,dfs,150
15.0452,7,dfs,150
15.39,7,dfs,150
0.357085,7,dfs,150
4.849,7,dfs,150
300.0,7,dfs,150
1.08276,7,dfs,150
0.121046,7,dfs,150
300.0,7,dfs,150
0.397181,7,dfs,150
0.169721,7,dfs,150
0.196237,7,dfs,150
0.168948,7,dfs,150
12.2053,7,dfs,150
8.18734,7,dfs,150
0.189438,7,dfs,150
0.354104,7,dfs,150
2.13961,7,dfs,150
0.982986,7,dfs,150
300.0,7,dfs,150
21.1463,7,dfs,150
0.506283,7,dfs,150
0.364638,7,dfs,150
0.901115,7,dfs,150
0.131334,7,dfs,150
2.04715,7,dfs,150
19.025,7,dfs,150
9.0353,7,dfs,150
0.507611,7,dfs,150
0.0880855,7,dfs,150
0.621702,7,dfs,150
0.257512,7,dfs,150
8.50406,7,dfs,150
27.1241,7,dfs,150
0.446525,7,dfs,150
0.167519,7,dfs,150
0.246937,7,dfs,150
46.9187,7,dfs,150
5.46822,7,dfs,150
0.900712,7,dfs,150
1.5326,7,dfs,150
0.581265,7,dfs,150
300.0,7,astar,150
0.305424,7,astar,150
0.39932,7,astar,150
1.84986,7,astar,150
0.315206,7,astar,150
300.0,7,astar,150
0.622591,7,astar,150
300.0,7,astar,150
2.04358,7,astar,150
3.66397,7,astar,150
2.53061,7,astar,150
0.317736,7,astar,150
1.03952,7,astar,150
300.0,7,astar,150
1.81851,7,astar,150
0.12644,7,astar,150
300.0,7,astar,150
14.5436,7,astar,150
0.190363,7,astar,150
0.200181,7,astar,150
0.167018,7,astar,150
3.51587,7,astar,150
300.0,7,astar,150
0.190139,7,astar,150
0.278098,7,astar,150
1.15545,7,astar,150
0.356902,7,astar,150
7.7589,7,astar,150
5.80468,7,astar,150
0.530512,7,astar,150
0.301698,7,astar,150
300.0,7,astar,150
0.136992,7,astar,150
300.0,7,astar,150
4.55388,7,astar,150
2.98946,7,astar,150
0.182333,7,astar,150
0.090762,7,astar,150
0.38744,7,astar,150
0.234265,7,astar,150
300.0,7,astar,150
8.0779,7,astar,150
1.69074,7,astar,150
0.18871,7,astar,150
0.214485,7,astar,150
300.0,7,astar,150
300.0,7,astar,150
300.0,7,astar,150
0.952298,7,astar,150
1.34155,7,astar,150
300.0,8,birk,50
300.0,8,birk,50
300.0,8,birk,50
9.57517,8,birk,50
300.0,8,birk,50
300.0,8,birk,50
15.1956,8,birk,50
300.0,8,birk,50
14.3619,8,birk,50
10.623,8,birk,50
21.3598,8,birk,50
13.9158,8,birk,50
13.762,8,birk,50
300.0,8,birk,50
6.28416,8,birk,50
14.1586,8,birk,50
9.72474,8,birk,50
300.0,8,birk,50
19.9545,8,birk,50
23.759,8,birk,50
12.5482,8,birk,50
300.0,8,birk,50
300.0,8,birk,50
20.0862,8,birk,50
11.5644,8,birk,50
300.0,8,birk,50
11.5045,8,birk,50
300.0,8,birk,50
10.4463,8,birk,50
300.0,8,birk,50
300.0,8,birk,50
11.4426,8,birk,50
11.2201,8,birk,50
300.0,8,birk,50
300.0,8,birk,50
300.0,8,birk,50
24.3099,8,birk,50
7.40445,8,birk,50
300.0,8,birk,50
300.0,8,birk,50
300.0,8,birk,50
19.9705,8,birk,50
9.48275,8,birk,50
300.0,8,birk,50
21.0495,8,birk,50
17.4019,8,birk,50
300.0,8,birk,50
300.0,8,birk,50
7.24263,8,birk,50
300.0,8,birk,50
300.0,8,dfs,50
300.0,8,dfs,50
221.577,8,dfs,50
0.135106,8,dfs,50
2.56191,8,dfs,50
300.0,8,dfs,50
0.123908,8,dfs,50
300.0,8,dfs,50
0.228299,8,dfs,50
0.123755,8,dfs,50
0.129278,8,dfs,50
0.166278,8,dfs,50
0.130281,8,dfs,50
300.0,8,dfs,50
0.0710081,8,dfs,50
300.0,8,dfs,50
0.12943,8,dfs,50
1.15839,8,dfs,50
300.0,8,dfs,50
0.19711,8,dfs,50
1.91872,8,dfs,50
300.0,8,dfs,50
56.0159,8,dfs,50
300.0,8,dfs,50
300.0,8,dfs,50
300.0,8,dfs,50
0.694013,8,dfs,50
300.0,8,dfs,50
0.116584,8,dfs,50
300.0,8,dfs,50
300.0,8,dfs,50
300.0,8,dfs,50
5.86166,8,dfs,50
300.0,8,dfs,50
300.0,8,dfs,50
300.0,8,dfs,50
0.167219,8,dfs,50
0.219438,8,dfs,50
300.0,8,dfs,50
300.0,8,dfs,50
30.1364,8,dfs,50
300.0,8,dfs,50
0.109165,8,dfs,50
0.352726,8,dfs,50
300.0,8,dfs,50
222.892,8,dfs,50
300.0,8,dfs,50
37.4434,8,dfs,50
1.07268,8,dfs,50
300.0,8,dfs,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
0.153362,8,astar,50
1.43172,8,astar,50
300.0,8,astar,50
0.131467,8,astar,50
300.0,8,astar,50
0.203477,8,astar,50
0.143859,8,astar,50
0.133757,8,astar,50
0.143159,8,astar,50
0.129506,8,astar,50
300.0,8,astar,50
0.0716552,8,astar,50
300.0,8,astar,50
0.13009,8,astar,50
0.22119,8,astar,50
300.0,8,astar,50
0.198762,8,astar,50
0.383305,8,astar,50
300.0,8,astar,50
156.388,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
0.266199,8,astar,50
300.0,8,astar,50
0.101345,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
0.171805,8,astar,50
0.172432,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
0.112698,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
300.0,8,astar,50
0.37119,8,astar,50
300.0,8,astar,50
300.0,8,birk,100
12.814,8,birk,100
13.7714,8,birk,100
22.1437,8,birk,100
15.6679,8,birk,100
300.0,8,birk,100
300.0,8,birk,100
300.0,8,birk,100
300.0,8,birk,100
300.0,8,birk,100
21.4193,8,birk,100
12.4383,8,birk,100
300.0,8,birk,100
12.6428,8,birk,100
16.354,8,birk,100
16.8419,8,birk,100
300.0,8,birk,100
9.86417,8,birk,100
300.0,8,birk,100
16.1009,8,birk,100
22.3907,8,birk,100
23.0898,8,birk,100
300.0,8,birk,100
20.1726,8,birk,100
25.0566,8,birk,100
14.8522,8,birk,100
12.0662,8,birk,100
17.2361,8,birk,100
19.2807,8,birk,100
14.4167,8,birk,100
300.0,8,birk,100
300.0,8,birk,100
14.3071,8,birk,100
300.0,8,birk,100
16.4504,8,birk,100
300.0,8,birk,100
25.4486,8,birk,100
17.0978,8,birk,100
14.785,8,birk,100
300.0,8,birk,100
16.2471,8,birk,100
300.0,8,birk,100
300.0,8,birk,100
14.5429,8,birk,100
300.0,8,birk,100
15.2568,8,birk,100
10.3739,8,birk,100
25.1682,8,birk,100
18.7684,8,birk,100
19.3515,8,birk,100
20.2955,8,dfs,100
0.301674,8,dfs,100
0.315643,8,dfs,100
300.0,8,dfs,100
0.7202,8,dfs,100
62.2794,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
35.141,8,dfs,100
300.0,8,dfs,100
0.31112,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
1.26485,8,dfs,100
300.0,8,dfs,100
0.333804,8,dfs,100
0.461279,8,dfs,100
4.64445,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
0.667634,8,dfs,100
0.642295,8,dfs,100
7.76585,8,dfs,100
0.638969,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
3.14998,8,dfs,100
23.2321,8,dfs,100
0.389351,8,dfs,100
237.205,8,dfs,100
2.2847,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
0.353617,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
5.06094,8,dfs,100
300.0,8,dfs,100
0.672081,8,dfs,100
1.20009,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
300.0,8,dfs,100
2.15859,8,astar,100
0.326738,8,astar,100
0.337138,8,astar,100
300.0,8,astar,100
0.581241,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
111.046,8,astar,100
300.0,8,astar,100
0.324898,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
14.6214,8,astar,100
1.41839,8,astar,100
300.0,8,astar,100
0.337157,8,astar,100
0.519661,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
4.98585,8,astar,100
0.685531,8,astar,100
0.560547,8,astar,100
24.0282,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
14.4087,8,astar,100
300.0,8,astar,100
0.856033,8,astar,100
300.0,8,astar,100
0.859209,8,astar,100
300.0,8,astar,100
3.01213,8,astar,100
300.0,8,astar,100
0.355682,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
2.58262,8,astar,100
0.495771,8,astar,100
1.00532,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
300.0,8,astar,100
23.007,8,birk,150
13.033,8,birk,150
15.2312,8,birk,150
25.906,8,birk,150
16.5971,8,birk,150
21.7401,8,birk,150
19.698,8,birk,150
17.5594,8,birk,150
23.6361,8,birk,150
23.6446,8,birk,150
13.3678,8,birk,150
22.7141,8,birk,150
18.8895,8,birk,150
12.5411,8,birk,150
24.172,8,birk,150
19.7514,8,birk,150
18.1879,8,birk,150
18.2479,8,birk,150
30.6382,8,birk,150
23.6159,8,birk,150
21.0637,8,birk,150
24.9943,8,birk,150
24.0149,8,birk,150
17.7369,8,birk,150
16.2174,8,birk,150
19.086,8,birk,150
27.6095,8,birk,150
18.0413,8,birk,150
26.1693,8,birk,150
20.0847,8,birk,150
21.3986,8,birk,150
22.0429,8,birk,150
28.1497,8,birk,150
18.8807,8,birk,150
300.0,8,birk,150
28.1285,8,birk,150
18.3415,8,birk,150
20.0509,8,birk,150
18.9501,8,birk,150
24.8934,8,birk,150
18.4611,8,birk,150
23.3341,8,birk,150
19.2824,8,birk,150
16.4586,8,birk,150
21.0736,8,birk,150
18.04,8,birk,150
34.7683,8,birk,150
18.6188,8,birk,150
21.1673,8,birk,150
22.3779,8,birk,150
76.1782,8,dfs,150
0.171706,8,dfs,150
0.267164,8,dfs,150
0.314336,8,dfs,150
0.238817,8,dfs,150
107.925,8,dfs,150
0.190457,8,dfs,150
0.220132,8,dfs,150
0.256311,8,dfs,150
23.51,8,dfs,150
0.35131,8,dfs,150
0.768534,8,dfs,150
0.188446,8,dfs,150
0.274373,8,dfs,150
1.59599,8,dfs,150
300.0,8,dfs,150
5.75234,8,dfs,150
0.194911,8,dfs,150
0.726958,8,dfs,150
0.218949,8,dfs,150
206.52,8,dfs,150
4.68662,8,dfs,150
0.213506,8,dfs,150
1.41639,8,dfs,150
0.885815,8,dfs,150
1.53205,8,dfs,150
0.29892,8,dfs,150
0.166931,8,dfs,150
9.57083,8,dfs,150
57.6165,8,dfs,150
26.2049,8,dfs,150
63.1108,8,dfs,150
1.17225,8,dfs,150
2.90324,8,dfs,150
300.0,8,dfs,150
155.902,8,dfs,150
6.96528,8,dfs,150
19.4153,8,dfs,150
1.05763,8,dfs,150
0.203796,8,dfs,150
11.1556,8,dfs,150
0.206801,8,dfs,150
9.28151,8,dfs,150
300.0,8,dfs,150
0.644154,8,dfs,150
0.174124,8,dfs,150
55.0336,8,dfs,150
0.153303,8,dfs,150
0.2282,8,dfs,150
2.814,8,dfs,150
8.88612,8,astar,150
0.163034,8,astar,150
0.29282,8,astar,150
0.30174,8,astar,150
0.484099,8,astar,150
6.33941,8,astar,150
0.188142,8,astar,150
0.204821,8,astar,150
0.298996,8,astar,150
3.46763,8,astar,150
300.0,8,astar,150
0.389023,8,astar,150
0.188633,8,astar,150
6.20214,8,astar,150
300.0,8,astar,150
4.51998,8,astar,150
9.39362,8,astar,150
0.184862,8,astar,150
2.46465,8,astar,150
0.22142,8,astar,150
300.0,8,astar,150
0.927053,8,astar,150
0.223666,8,astar,150
0.729814,8,astar,150
3.70915,8,astar,150
0.569827,8,astar,150
0.290312,8,astar,150
0.169079,8,astar,150
2.51247,8,astar,150
16.903,8,astar,150
2.84094,8,astar,150
300.0,8,astar,150
1.66427,8,astar,150
2.53455,8,astar,150
300.0,8,astar,150
7.4708,8,astar,150
300.0,8,astar,150
300.0,8,astar,150
0.552036,8,astar,150
0.209002,8,astar,150
13.0779,8,astar,150
0.207096,8,astar,150
6.26347,8,astar,150
2.4636,8,astar,150
0.299854,8,astar,150
0.160236,8,astar,150
300.0,8,astar,150
0.164195,8,astar,150
0.351047,8,astar,150
7.30925,8,astar,150
300.0,9,birk,50
16.0171,9,birk,50
300.0,9,birk,50
20.4766,9,birk,50
17.9877,9,birk,50
26.284,9,birk,50
9.90159,9,birk,50
6.85906,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
10.501,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
10.5474,9,birk,50
21.0804,9,birk,50
300.0,9,birk,50
26.144,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
12.6005,9,birk,50
300.0,9,birk,50
18.217,9,birk,50
300.0,9,birk,50
17.5765,9,birk,50
12.5297,9,birk,50
300.0,9,birk,50
6.27772,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
300.0,9,birk,50
12.9569,9,birk,50
300.0,9,birk,50
31.4982,9,birk,50
12.08,9,birk,50
13.9252,9,birk,50
7.7884,9,birk,50
300.0,9,birk,50
27.0547,9,birk,50
17.0827,9,birk,50
300.0,9,birk,50
300.0,9,dfs,50
0.132519,9,dfs,50
151.219,9,dfs,50
0.185297,9,dfs,50
265.462,9,dfs,50
300.0,9,dfs,50
0.142649,9,dfs,50
0.0768915,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
0.110465,9,dfs,50
90.7108,9,dfs,50
300.0,9,dfs,50
76.7805,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
0.0989922,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
10.7615,9,dfs,50
0.15988,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
0.113826,9,dfs,50
300.0,9,dfs,50
2.0052,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
0.136365,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
1.394,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
0.197388,9,dfs,50
0.124754,9,dfs,50
14.3225,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
300.0,9,dfs,50
10.7614,9,dfs,50
300.0,9,dfs,50
300.0,9,astar,50
0.135711,9,astar,50
14.1583,9,astar,50
300.0,9,astar,50
4.9688,9,astar,50
300.0,9,astar,50
0.131267,9,astar,50
0.090607,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
0.102072,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
6.25101,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
21.3137,9,astar,50
0.101935,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
5.43396,9,astar,50
0.143949,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
0.11288,9,astar,50
300.0,9,astar,50
0.335291,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
0.157761,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
0.197993,9,astar,50
0.12398,9,astar,50
2.28359,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
300.0,9,astar,50
1.20081,9,astar,50
300.0,9,astar,50
24.9016,9,birk,100
18.4846,9,birk,100
300.0,9,birk,100
28.2299,9,birk,100
22.9404,9,birk,100
36.5729,9,birk,100
19.7687,9,birk,100
20.0969,9,birk,100
27.3885,9,birk,100
300.0,9,birk,100
19.3912,9,birk,100
16.0828,9,birk,100
238.857,9,birk,100
25.4949,9,birk,100
14.3619,9,birk,100
21.0561,9,birk,100
23.4502,9,birk,100
300.0,9,birk,100
23.0174,9,birk,100
21.6154,9,birk,100
30.937,9,birk,100
22.3088,9,birk,100
300.0,9,birk,100
300.0,9,birk,100
16.9939,9,birk,100
300.0,9,birk,100
32.7191,9,birk,100
300.0,9,birk,100
18.4281,9,birk,100
16.7394,9,birk,100
14.1782,9,birk,100
28.4255,9,birk,100
21.1768,9,birk,100
23.7127,9,birk,100
18.6456,9,birk,100
44.9654,9,birk,100
12.403,9,birk,100
28.8953,9,birk,100
14.3522,9,birk,100
19.6785,9,birk,100
20.152,9,birk,100
14.1262,9,birk,100
24.9593,9,birk,100
300.0,9,birk,100
36.5514,9,birk,100
165.28,9,birk,100
23.2694,9,birk,100
27.2918,9,birk,100
32.028,9,birk,100
19.1292,9,birk,100
13.8468,9,dfs,100
5.02366,9,dfs,100
1.07558,9,dfs,100
300.0,9,dfs,100
2.20797,9,dfs,100
300.0,9,dfs,100
33.0329,9,dfs,100
59.7372,9,dfs,100
0.355947,9,dfs,100
0.314403,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
0.327727,9,dfs,100
146.675,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
1.07339,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
0.352287,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
72.2339,9,dfs,100
1.09056,9,dfs,100
86.665,9,dfs,100
30.6422,9,dfs,100
300.0,9,dfs,100
93.2738,9,dfs,100
300.0,9,dfs,100
0.304307,9,dfs,100
300.0,9,dfs,100
13.4312,9,dfs,100
116.777,9,dfs,100
4.03217,9,dfs,100
160.91,9,dfs,100
6.41379,9,dfs,100
300.0,9,dfs,100
300.0,9,dfs,100
0.986548,9,dfs,100
101.577,9,dfs,100
300.0,9,dfs,100
1.23577,9,dfs,100
0.407452,9,dfs,100
1.71408,9,astar,100
2.09368,9,astar,100
300.0,9,astar,100
2.461,9,astar,100
0.9471,9,astar,100
300.0,9,astar,100
3.68095,9,astar,100
300.0,9,astar,100
0.492046,9,astar,100
0.419783,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
0.324865,9,astar,100
300.0,9,astar,100
14.6132,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
0.432881,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
1.54922,9,astar,100
300.0,9,astar,100
0.4039,9,astar,100
300.0,9,astar,100
5.89903,9,astar,100
300.0,9,astar,100
13.7661,9,astar,100
300.0,9,astar,100
0.449751,9,astar,100
300.0,9,astar,100
1.65698,9,astar,100
3.48955,9,astar,100
300.0,9,astar,100
17.7326,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
0.708238,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
300.0,9,astar,100
0.375629,9,astar,100
23.8144,9,birk,150
33.9807,9,birk,150
26.7233,9,birk,150
26.4363,9,birk,150
21.9484,9,birk,150
17.0582,9,birk,150
22.9429,9,birk,150
23.612,9,birk,150
25.7749,9,birk,150
25.7857,9,birk,150
17.5077,9,birk,150
20.1936,9,birk,150
25.3902,9,birk,150
16.3125,9,birk,150
23.6284,9,birk,150
18.7247,9,birk,150
19.9317,9,birk,150
19.8588,9,birk,150
25.9756,9,birk,150
20.2384,9,birk,150
